CustomerID,Recency,FirstPurchaseDaysAgo,Frequency,TotalQuantity,Monetary,AvgOrderValue,TotalReturns,ReturnRate,AvgQuantityPerInvoice,MaxQuantity,MinQuantity,StdQuantity,MeanPrice,MaxPrice,MinPrice,StdPrice,MostCommonHour,MostCommonWeekday,AvgDaysBetweenOrders
12673,5,402,3,700,1230.02,410.00666666666666,0,0.0,9.45945945945946,36,1,7.3394956886755764,2.964054054054054,18.0,0.21,3.276565575361017,10,2,5.0
12674,39,208,4,1133,1970.6,492.65,0,0.0,13.650602409638553,48,1,10.632937476952199,3.230602409638554,18.0,0.19,4.390554259526669,9,1,2.0
12675,554,578,2,336,957.25,478.625,0,0.0,3.0,24,1,2.6200887131669544,3.8019642857142855,28.0,0.42,4.023411183096074,16,0,0.0
12676,25,483,11,1867,2843.09,258.4627272727273,0,0.0,17.44859813084112,72,1,13.32838766796433,5.238411214953271,40.0,0.42,11.131032275913148,14,4,4.0
12677,555,666,2,176,395.1,197.55,0,0.0,8.380952380952381,12,1,3.3087186413503114,4.0547619047619055,18.0,0.85,5.162095135744418,14,2,5.0
12678,42,701,21,22372,34281.18,1632.4371428571428,0,0.0,59.5,912,1,62.04381247688337,4.803085106382979,180.0,0.29,20.172669459528752,11,3,1.0
12679,59,284,4,554,1113.02,278.255,0,0.0,11.541666666666666,72,1,16.305537935802256,4.004166666666666,18.0,0.85,4.735966428743387,12,1,4.0
12680,1,113,4,444,880.81,220.2025,0,0.0,8.377358490566039,36,1,6.469533377223821,3.9088679245283022,18.0,0.29,4.4922346077071875,12,3,2.0
12681,15,726,45,17011,29834.76,662.9946666666666,0,0.0,11.945926966292134,120,1,10.20860550743677,2.9914185393258426,18.0,0.12,3.588286277316304,11,2,0.0
12682,4,739,52,10522,22950.22,441.35038461538466,0,0.0,10.639029322548028,216,1,10.968492485155489,3.6137917087967644,18.0,0.21,4.06609463590677,13,1,0.0
12683,4,726,21,7019,11633.7,553.9857142857143,0,0.0,14.412731006160165,100,1,11.500764070856413,2.786262833675565,18.0,0.39,3.716899233812428,15,3,1.0
12684,8,213,7,1985,2283.63,326.23285714285714,0,0.0,18.904761904761905,144,1,18.703415879666622,2.5359999999999996,18.0,0.19,4.217043395555706,10,1,1.0
12685,28,94,6,1523,2863.08,477.18,0,0.0,9.700636942675159,36,1,6.470311854087041,3.0710191082802547,18.0,0.19,3.565040580326699,10,3,0.0
12686,372,372,1,107,89.14,89.14,0,0.0,15.285714285714286,24,1,8.957571949925674,3.2585714285714285,18.0,0.42,6.513942555706769,9,4,0.0
12687,481,481,2,1403,2138.91,1069.455,0,0.0,11.134920634920634,48,1,8.187163782021877,4.4835714285714285,280.0,0.42,24.834085011186897,12,0,0.0
12688,114,114,1,3028,4873.8099999999995,4873.8099999999995,0,0.0,17.707602339181285,100,1,17.26018541870262,4.124736842105263,125.0,0.06,11.160854980731933,8,3,0.0
12689,26,128,2,628,1247.61,623.805,0,0.0,8.722222222222221,24,2,4.386991725616311,2.8519444444444444,18.0,0.42,3.3501724315046486,8,0,1.0
12690,206,206,1,106,389.01,389.01,0,0.0,6.625,12,2,4.064070209367288,5.5268749999999995,18.0,1.65,4.690716674098604,9,2,0.0
12691,28,421,7,445,1170.4,167.20000000000002,0,0.0,11.41025641025641,96,1,15.552488290874447,5.0948717948717945,18.0,0.65,5.824763321053379,12,4,10.0
12692,637,637,1,36,110.95,110.95,0,0.0,2.769230769230769,5,1,1.4232501627054275,3.123076923076923,7.95,0.95,2.0879231491899017,14,4,0.0
12693,127,522,7,536,1703.02,243.28857142857143,0,0.0,6.784810126582278,24,1,4.45683251348191,5.070506329113924,18.0,0.29,4.884708452243692,13,0,5.0
12694,70,421,3,1355,1843.35,614.4499999999999,0,0.0,16.325301204819276,40,2,11.167361451946167,2.906987951807229,18.0,0.19,4.2516044991186845,19,3,4.0
12695,7,665,7,454,1407.1200000000001,201.0171428571429,0,0.0,7.694915254237288,36,1,6.749851179172041,5.385084745762712,45.95,0.19,6.225442616276886,13,4,11.0
12696,435,509,2,564,851.91,425.955,0,0.0,11.510204081632653,24,1,6.252074485652714,3.293673469387755,40.0,0.29,7.772799981848443,10,4,1.0
12697,29,169,3,508,957.59,319.19666666666666,0,0.0,12.390243902439025,72,1,12.222679838686128,5.027560975609756,40.0,0.39,10.052038793321435,15,3,3.0
12698,590,590,1,111,339.75,339.75,0,0.0,6.9375,12,2,4.138739743770641,5.1,18.0,1.25,5.065208123397629,15,2,0.0
12699,418,418,1,373,638.11,638.11,0,0.0,9.097560975609756,24,1,5.602699697684949,3.111219512195122,18.0,0.38,4.100359249579207,12,0,0.0
12700,8,215,4,2967,4939.99,1234.9975,0,0.0,11.07089552238806,48,1,7.732332280167233,2.6198880597014926,18.0,0.12,2.9846836836660398,9,2,0.0
12701,80,633,6,1727,2446.41,407.73499999999996,0,0.0,11.748299319727892,48,1,8.74434732278944,2.979591836734694,18.0,0.14,3.9552458451119543,10,1,3.0
12702,20,20,1,53,219.0,219.0,0,0.0,4.416666666666667,12,1,2.6443192398846707,5.441666666666666,18.0,2.1,4.083605433110958,10,6,0.0
12703,71,685,4,595,1006.53,251.6325,0,0.0,8.04054054054054,30,1,4.185556342422622,2.9198648648648646,18.0,0.21,4.056169491082991,12,6,8.0
12704,7,170,8,1006,2340.84,292.605,0,0.0,11.431818181818182,72,1,14.107791484292049,6.428409090909091,40.0,0.29,10.631134592660969,10,3,1.0
12705,15,534,14,7188,11762.1,840.15,0,0.0,12.0,80,1,7.900298457594087,2.6162938230383976,18.0,0.06,2.9732409634214196,13,4,0.0
12707,292,292,1,256,603.42,603.42,0,0.0,7.757575757575758,12,2,3.4462869786763175,3.236666666666667,12.75,0.42,3.211154063053759,8,0,0.0
12708,30,722,18,2432,5117.66,284.31444444444446,0,0.0,8.216216216216216,48,1,5.779027588767521,4.134425675675676,19.95,0.21,4.799162321808602,10,0,2.0
12709,15,730,34,13772,30291.76,890.9341176470588,0,0.0,28.10612244897959,288,1,29.602149981080064,3.7686938775510206,216.0,0.21,10.910222928232276,13,3,1.0
12710,97,201,3,851,1149.02,383.00666666666666,0,0.0,11.051948051948052,36,1,7.385790240113112,2.718441558441558,18.0,0.29,3.751354514998221,14,6,1.0
12711,612,677,2,770,1339.05,669.525,0,0.0,12.833333333333334,48,2,8.876108986175376,2.579333333333333,18.0,0.42,3.222493437511124,11,2,1.0
12712,29,731,21,2205,6723.03,320.14428571428573,0,0.0,8.61328125,72,1,8.262059479224012,5.3222265625,25.0,0.06,4.901876163770228,9,4,2.0
12713,1,1,1,508,848.55,848.55,0,0.0,13.368421052631579,25,3,6.68770979516977,2.503421052631579,18.0,0.42,3.3153657629660573,12,4,0.0
12714,9,736,12,8774,14093.71,1174.4758333333332,0,0.0,12.60632183908046,96,1,10.075551446708182,2.5673850574712644,18.0,0.12,2.9772416476490156,10,4,1.0
12715,106,106,1,192,343.36,343.36,0,0.0,9.6,24,2,4.405737885506749,3.467,40.0,0.29,8.619674007756906,15,3,0.0
12716,4,133,2,708,1053.49,526.745,0,0.0,10.26086956521739,36,2,7.502258824382874,2.665797101449275,18.0,0.19,3.253920895400023,13,4,1.0
12717,151,590,3,600,1308.91,436.30333333333334,0,0.0,8.450704225352112,24,1,4.7832706455322445,4.96112676056338,50.0,0.19,10.651644748823102,14,4,6.0
12718,71,71,1,203,238.25,238.25,0,0.0,10.68421052631579,24,2,6.110579455874025,2.7221052631578946,18.0,0.19,4.416556701709512,16,3,0.0
12719,5,65,2,374,644.95,322.475,0,0.0,9.58974358974359,24,2,6.942310963322732,3.644871794871795,18.0,0.55,4.323585787523855,13,6,1.0
12720,3,507,30,6018,7787.28,259.57599999999996,0,0.0,12.563674321503132,144,1,12.811459300172945,2.7249478079331944,18.0,0.19,3.5902887302731465,15,2,1.0
12721,32,472,8,2655,4013.08,501.635,0,0.0,11.108786610878662,50,1,8.70457513916868,3.390836820083682,18.0,0.06,4.172348769550916,12,2,1.0
12722,85,151,4,566,997.63,249.4075,0,0.0,10.679245283018869,32,1,7.4130176169141295,3.6201886792452833,18.0,0.19,4.4328431103117785,8,2,1.0
12723,4,65,5,434,725.07,145.014,0,0.0,6.2898550724637685,36,1,7.227605268680879,3.2023188405797103,18.0,0.39,3.6308705587631116,15,2,0.0
12724,5,535,7,1379,2317.52,331.07428571428574,0,0.0,10.689922480620154,48,1,9.774647092104848,3.231627906976744,18.0,0.21,4.010889628307556,13,1,4.0
12725,371,584,4,1142,2266.76,566.69,0,0.0,10.773584905660377,120,1,18.42528439729748,5.955943396226416,220.0,0.19,21.434826213800132,13,1,2.0
12726,28,624,11,4618,4014.6,364.96363636363634,0,0.0,25.798882681564248,192,1,22.882793665450837,2.185754189944134,18.0,0.19,4.158411789781679,14,4,3.0
12727,11,655,10,2832,5679.53,567.953,0,0.0,13.950738916256158,80,1,10.680672696664756,3.2820689655172415,18.0,0.06,4.104627629325008,11,3,3.0
12728,71,384,5,543,1070.17,214.03400000000002,0,0.0,8.901639344262295,48,1,7.773255255538671,4.496885245901639,18.0,0.42,5.2581360895865,13,6,5.0
12729,114,114,1,233,453.01,453.01,0,0.0,8.961538461538462,24,2,6.264061105900991,3.701538461538462,18.0,0.42,4.001258494331695,11,3,0.0
12730,522,522,1,234,829.25,829.25,0,0.0,4.9787234042553195,16,1,3.3653565073899134,4.915957446808511,18.95,0.65,3.738723718279825,12,1,0.0
12731,24,648,17,11641,25775.71,1516.2182352941177,0,0.0,29.62086513994911,160,2,31.63771761332091,3.3750127226463102,18.0,0.39,3.5399740663095045,15,3,1.0
12732,180,180,1,111,236.26000000000002,236.26000000000002,0,0.0,9.25,32,1,7.448306702014406,3.5225000000000004,18.0,0.85,4.746024412839943,11,0,0.0
12733,234,689,4,896,2424.87,606.2175,0,0.0,5.707006369426751,36,1,5.594481193719597,3.4175796178343947,12.75,0.42,2.910434895970785,13,1,2.0
12734,353,392,3,265,639.65,213.21666666666667,0,0.0,13.947368421052632,50,2,13.476208188303673,3.836315789473684,18.0,0.42,3.9524341452470297,11,1,2.0
12735,315,337,2,368,779.5699999999999,389.78499999999997,0,0.0,8.55813953488372,24,1,7.68518155308487,5.416279069767441,18.0,0.29,5.2759774645064645,14,3,0.0
12736,333,333,1,173,234.0,234.0,0,0.0,43.25,120,5,51.944682114726625,5.58,18.0,0.42,8.311353680357971,7,1,0.0
12737,499,499,2,2,3710.5,1855.25,0,0.0,1.0,1,1,0.0,1855.25,3610.5,100.0,2482.298355355375,12,3,0.0
12738,372,372,1,148,155.35,155.35,0,0.0,13.454545454545455,24,1,9.459002445962643,3.95,18.0,0.55,5.754172399224758,18,3,0.0
12739,78,394,4,951,2726.73,681.6825,0,0.0,10.685393258426966,36,1,7.887843791121618,8.167640449438203,253.0,0.29,27.71152057860315,14,2,3.0
12740,64,64,1,342,427.6,427.6,0,0.0,12.666666666666666,40,2,8.503392987960295,2.074074074074074,8.5,0.55,2.095662662334278,10,4,0.0
12741,529,533,2,214,406.07,203.035,0,0.0,13.375,24,1,9.002777349240622,12.220625,170.0,0.42,42.09216023105332,16,3,0.0
12742,626,626,1,1359,1201.52,1201.52,0,0.0,20.28358208955224,288,4,47.761657618736095,1.7086567164179105,4.65,0.21,1.0757490632287532,12,2,0.0
12743,134,134,2,315,540.13,270.065,0,0.0,2.404580152671756,25,1,4.451064913122906,3.069618320610687,16.95,0.19,2.783023094677427,16,3,0.0
12744,52,591,11,6994,25317.06,2301.550909090909,0,0.0,20.63126843657817,288,1,24.07304641649917,39.299410029498524,3949.32,0.19,303.5027848837557,10,0,1.0
12745,487,682,3,468,925.41,308.46999999999997,0,0.0,20.347826086956523,72,1,16.336263887026348,11.71913043478261,201.56,0.42,41.51087709735009,10,1,8.0
12746,541,541,1,97,254.55,254.55,0,0.0,5.705882352941177,12,2,3.11778579047601,3.476470588235294,7.95,1.25,1.9484864035209182,10,3,0.0
12747,2,732,26,2640,8898.48,342.24923076923073,0,0.0,10.602409638554217,48,1,9.369571235546012,4.388433734939759,19.95,0.65,3.3449514734152004,14,1,2.0
12748,1,735,336,37109,53539.64,159.34416666666667,0,0.0,5.635383447228549,576,1,16.602820196144123,3.054813971146545,850.5,0.04,19.552185410154266,13,4,0.0
12749,4,521,9,2360,6897.36,766.3733333333333,0,0.0,6.982248520710059,75,1,7.162359053693035,5.4790828402366865,50.0,0.39,5.036807610685929,12,1,1.0
12750,129,129,1,137,275.88,275.88,0,0.0,9.133333333333333,25,2,8.862978108535582,4.62,11.95,0.42,3.622921078750839,9,2,0.0
12751,445,445,1,189,268.27,268.27,0,0.0,3.0483870967741935,25,1,3.672795064444046,1.834032258064516,6.95,0.21,1.3157612764659385,12,1,0.0
12752,81,81,1,2262,4366.78,4366.78,0,0.0,42.679245283018865,100,2,21.422286727849986,2.2941509433962266,8.5,0.29,2.160196246393319,13,0,0.0
12753,23,363,6,11421,21429.39,3571.565,0,0.0,57.974619289340104,192,6,31.075358790550794,2.3373604060913706,14.95,0.29,1.881726339668953,11,2,1.0
12754,236,309,3,6481,3010.74,1003.5799999999999,0,0.0,102.87301587301587,576,1,207.85917162313189,1.125079365079365,3.75,0.21,0.9210265538812815,10,4,1.0
12755,281,694,11,2293,5236.259999999999,476.0236363636363,0,0.0,36.3968253968254,1488,1,186.57615756147544,2.1326984126984128,9.95,0.21,1.3157068581604123,9,1,6.0
12756,87,87,1,144,112.07999999999998,112.07999999999998,0,0.0,36.0,72,24,24.0,0.7424999999999999,0.85,0.42,0.215,9,2,0.0
12757,16,211,13,2395,7834.650000000001,602.6653846153847,0,0.0,6.579670329670329,40,1,7.135193797271861,12.080054945054947,1241.98,0.12,100.40639772234753,14,3,0.0
12758,117,738,7,6155,9903.24,1414.7485714285715,0,0.0,19.664536741214057,100,2,14.155249134860181,2.2553035143769966,10.95,0.42,1.9175851167600515,10,1,1.0
12759,52,736,8,3202,5020.74,627.5925,0,0.0,10.602649006622517,48,1,6.820020820301882,2.8727814569536427,18.0,0.38,3.5793030296405313,10,1,2.0
12760,456,456,1,198,347.8,347.8,0,0.0,9.428571428571429,24,2,6.779169776391712,2.979047619047619,15.0,0.42,3.102659995490812,8,4,0.0
12761,458,465,2,281,782.95,391.475,0,0.0,10.407407407407407,20,1,5.569555010945041,4.394444444444445,25.0,1.65,5.5336789357625875,10,2,0.0
12762,8,25,2,1227,1898.52,949.26,0,0.0,17.782608695652176,120,2,23.712660781319403,2.736086956521739,28.0,0.39,4.6683607204089075,10,4,0.0
12763,138,369,2,316,494.08,247.04,0,0.0,17.555555555555557,60,6,16.22714581921012,1.7716666666666667,4.25,0.42,1.3361412834770747,15,6,13.0
12764,317,317,1,386,1693.88,1693.88,0,0.0,8.577777777777778,24,2,4.314293837133873,5.387555555555555,14.95,0.55,4.068740678277581,10,3,0.0
12765,472,642,6,1009,1404.58,234.09666666666666,0,0.0,14.838235294117647,60,1,9.968023942434364,2.6519117647058823,15.0,0.42,4.028759024275394,15,3,2.0
12766,4,408,9,5022,8918.99,990.9988888888888,0,0.0,12.492537313432836,96,1,9.27583372541772,2.904875621890547,28.0,0.19,3.7642770428482613,13,2,1.0
12767,376,376,1,598,949.82,949.82,0,0.0,13.906976744186046,48,5,10.661041567734838,2.0948837209302327,5.45,0.12,1.309509853947585,9,0,0.0
12768,451,451,1,102,168.69000000000003,168.69000000000003,0,0.0,10.2,48,3,13.5219985373629,3.008,5.95,0.38,1.7344150470852,12,2,0.0
12769,239,239,1,356,1143.6,1143.6,0,0.0,11.125,24,2,8.476723347477929,4.45625,10.95,0.85,2.83172664755121,10,4,0.0
12770,211,457,2,1843,3246.45,1623.225,0,0.0,65.82142857142857,144,19,35.94445671106976,2.6867857142857146,8.95,0.72,2.4859070236351823,11,3,9.0
12771,486,486,1,104,282.3,282.3,0,0.0,6.933333333333334,12,2,4.934813162864522,5.656666666666666,28.0,1.25,6.961190032362762,11,2,0.0
12772,60,60,1,556,892.47,892.47,0,0.0,10.10909090909091,25,1,7.022906244654852,3.7007272727272724,28.0,0.29,5.045190175377327,9,1,0.0
12773,564,564,1,109,124.25,124.25,0,0.0,18.166666666666668,60,1,22.11259068193202,2.018333333333333,7.95,0.29,2.941036665304713,17,0,0.0
12774,536,536,1,53,98.7,98.7,0,0.0,8.833333333333334,12,1,4.4907311951024935,3.966666666666667,15.0,0.85,5.453683770321366,10,1,0.0
12775,17,409,7,1083,1686.12,240.8742857142857,0,0.0,13.37037037037037,36,1,10.158056463276385,3.802098765432099,16.95,0.21,4.548823945826378,14,1,4.0
12776,668,668,1,46,55.5,55.5,0,0.0,11.5,25,1,9.9498743710662,7.53,28.0,0.42,13.64817203877501,12,2,0.0
12777,458,458,1,458,519.45,519.45,0,0.0,17.615384615384617,75,1,22.305294300819117,3.200384615384615,16.95,0.42,3.724957428770676,11,2,0.0
12778,20,603,9,1735,1775.68,197.29777777777778,0,0.0,15.219298245614034,108,1,14.818523908629237,3.0057017543859645,18.0,0.21,4.490868211247503,9,4,5.0
12779,38,737,14,3501,6474.11,462.43642857142856,0,0.0,13.014869888475836,72,2,10.889530183327693,3.1802230483271376,12.75,0.19,2.804960948072729,15,2,2.0
12780,599,599,1,285,337.4,337.4,0,0.0,14.25,48,1,13.505846687151537,3.037,15.0,0.42,3.7948539948336957,9,1,0.0
12781,64,285,2,671,826.74,413.37,0,0.0,26.84,72,1,17.27638079382755,3.1308,40.0,0.29,7.774781304534124,8,0,9.0
12782,5,519,11,2017,4618.24,419.84,0,0.0,8.885462555066079,50,1,6.628252090911397,3.948193832599119,28.0,0.29,5.616915255619524,10,3,2.0
12783,2,75,6,624,2225.91,370.98499999999996,0,0.0,7.428571428571429,48,1,6.797032864855136,12.22857142857143,339.02,0.12,47.51868566249725,11,4,0.0
12784,9,529,3,862,1763.15,587.7166666666667,0,0.0,6.682170542635659,25,1,5.9502947617692,3.2887596899224807,28.0,0.42,4.068231535275789,13,0,4.0
12785,364,731,3,453,1100.4,366.8,0,0.0,8.089285714285714,60,1,8.466569093073781,5.350892857142857,29.95,0.65,7.233862862647066,13,1,6.0
12786,610,610,1,324,728.5,728.5,0,0.0,18.0,48,4,13.123844486949968,3.1,15.0,0.85,3.182396433322462,12,4,0.0
12787,10,413,4,510,862.18,215.545,0,0.0,11.590909090909092,30,1,7.127797473887192,3.138409090909091,18.0,0.42,4.158556291960445,14,4,9.0
12788,463,528,4,194,444.9,111.225,0,0.0,7.461538461538462,12,1,3.6685775906284905,4.119230769230769,15.0,1.25,4.759518398390259,13,3,2.0
12789,65,694,3,36,273.35,91.11666666666667,0,0.0,4.5,15,1,6.48074069840786,16.84375,39.95,4.95,10.919296075558822,12,2,89.0
12790,192,410,2,306,591.85,295.925,0,0.0,8.27027027027027,24,1,6.673532500560407,4.495945945945945,16.95,0.42,4.751846693339022,14,1,6.0
12791,374,624,6,353,863.51,143.91833333333332,0,0.0,12.607142857142858,96,1,19.06390672665337,9.510714285714286,131.68,0.85,24.499416459954855,14,4,9.0
12792,257,535,2,394,827.01,413.505,0,0.0,8.382978723404255,25,1,5.569923859792455,4.011276595744681,28.0,0.42,5.879122833501342,11,0,6.0
12793,335,401,3,461,885.53,295.1766666666667,0,0.0,10.477272727272727,40,1,6.715094542490652,3.806590909090909,28.0,0.85,6.790844021653498,13,2,1.0
12794,53,99,2,592,860.41,430.205,0,0.0,13.155555555555555,36,2,7.531616859961248,2.077111111111111,9.95,0.12,1.7597567267590533,14,0,1.0
12795,19,19,1,68,430.48,430.48,0,0.0,4.857142857142857,12,2,2.656114653953224,7.695,28.0,1.65,6.914541811395637,10,0,0.0
12796,628,628,1,182,381.0,381.0,0,0.0,26.0,30,2,10.583005244258363,3.814285714285714,15.0,1.95,4.9324363727704155,15,6,0.0
12797,366,424,2,215,552.08,276.04,0,0.0,7.166666666666667,24,1,5.106340435544634,5.305666666666666,28.0,0.42,6.810174782978235,12,0,2.0
12798,10,422,4,8455,8510.93,2127.7325,0,0.0,256.2121212121212,2040,1,387.7694835188618,0.9006060606060605,4.25,0.32,0.825741861123754,12,3,12.0
12799,529,529,1,137,219.35,219.35,0,0.0,9.133333333333333,12,1,3.907258203224694,2.8366666666666664,16.95,0.85,4.094136341275456,15,0,0.0
12800,470,677,3,284,584.25,194.75,0,0.0,8.352941176470589,24,1,4.715431487960255,3.837058823529412,28.0,0.42,6.259229078976228,11,0,6.0
12801,501,501,1,505,1071.82,1071.82,0,0.0,10.1,48,1,9.243309770326,4.5974,40.0,0.29,7.810323051146176,9,1,0.0
12802,187,564,7,1972,2416.42,345.20285714285717,0,0.0,14.289855072463768,200,1,21.565112031082727,2.622608695652174,15.0,0.19,3.109976248964116,9,1,2.0
12803,393,393,1,872,1092.81,1092.81,0,0.0,15.854545454545455,48,3,9.941343120036802,1.8143636363636364,15.0,0.42,2.1177370553707173,14,3,0.0
12804,466,500,2,270,325.37,162.685,0,0.0,4.090909090909091,25,1,5.753199170835361,2.022878787878788,9.95,0.42,2.0160775054938997,13,1,0.0
12805,382,675,4,593,1434.95,358.7375,0,0.0,10.224137931034482,36,2,7.036354477392283,3.6508620689655173,18.0,0.65,4.041652556090148,12,1,5.0
12806,435,589,4,2087,2878.96,719.74,0,0.0,31.149253731343283,504,1,63.20439516059356,6.652985074626866,285.0,0.72,34.68582432545228,10,4,2.0
12807,383,383,1,145,330.35,330.35,0,0.0,9.0625,24,1,7.478580524850065,6.4875,40.0,0.55,10.075506604302007,14,6,0.0
12808,37,463,5,322,776.7,155.34,0,0.0,6.851063829787234,12,1,3.323033733125404,3.554042553191489,28.0,0.65,4.092880701038386,10,3,9.0
12809,178,647,3,518,1755.94,585.3133333333334,0,0.0,6.395061728395062,24,1,5.248044903451377,6.506419753086419,119.6,0.39,13.617228729503111,14,1,5.0
12810,535,677,2,389,534.99,267.495,0,0.0,12.15625,48,2,9.1655363428232,1.9415625,6.75,0.38,1.3883713117151149,10,2,4.0
12811,261,428,5,435,1033.9,206.78000000000003,0,0.0,7.767857142857143,36,1,5.582410920768167,4.353571428571429,28.0,0.65,6.696870755963409,10,4,3.0
12812,45,45,1,164,229.64000000000001,229.64000000000001,0,0.0,10.933333333333334,24,4,7.2453597629957684,2.0686666666666667,4.25,0.55,1.420089869724884,9,2,0.0
12813,502,693,3,1141,1687.8,562.6,0,0.0,25.355555555555554,120,1,24.681752143818496,2.3455555555555554,18.0,0.85,3.31585074477368,9,0,4.0
12814,102,102,1,49,125.92,125.92,0,0.0,24.5,48,1,33.23401871576773,20.895,40.0,1.79,27.018550109137983,12,1,0.0
12815,148,198,2,379,1063.46,531.73,0,0.0,8.063829787234043,30,2,5.604362645836719,5.401489361702128,40.0,0.42,8.108691788210274,13,2,1.0
12816,96,176,2,128,572.2,286.1,0,0.0,4.413793103448276,12,1,3.322189912212708,8.832758620689654,40.0,0.85,11.288468166531633,13,3,2.0
12817,281,435,3,219,690.98,230.32666666666668,0,0.0,8.76,24,1,5.66627449623354,7.6272,40.0,0.85,12.31348803819075,8,4,6.0
12818,262,262,1,929,1542.08,1542.08,0,0.0,66.35714285714286,288,4,96.9294804268762,6.755,40.0,0.36,10.681188892339943,12,2,0.0
12819,458,458,1,344,540.52,540.52,0,0.0,18.105263157894736,72,2,18.42068504228061,3.3342105263157897,12.75,0.21,3.4389086055987037,15,1,0.0
12820,3,734,11,1964,2689.52,244.50181818181818,0,0.0,12.352201257861635,60,1,9.892548253437061,2.490691823899371,12.75,0.21,2.4948057734950773,12,1,4.0
12821,214,611,2,162,220.8,110.4,0,0.0,12.461538461538462,24,2,7.5345358695297735,2.4061538461538463,8.5,0.65,2.5799016081417343,15,2,33.0
12822,71,87,2,550,948.88,474.44,0,0.0,11.956521739130435,48,2,9.131037477232695,2.692608695652174,14.95,0.29,2.651619576185768,13,1,0.0
12823,75,679,18,930,6501.5,361.19444444444446,0,0.0,51.666666666666664,100,30,22.29481606852615,6.905555555555555,7.65,5.95,0.6913092627269122,12,2,35.0
12824,60,60,1,232,397.12,397.12,0,0.0,9.28,16,2,3.9530578880996243,2.5356,8.25,0.42,2.3990086146851026,12,1,0.0
12825,521,642,2,139,518.63,259.315,0,0.0,5.791666666666667,12,2,3.8895530833767777,6.155833333333334,16.95,0.85,4.897802450138195,13,1,5.0
12826,3,722,12,1915,2800.75,233.39583333333334,0,0.0,12.197452229299364,100,1,9.866700985590347,1.9814012738853501,9.95,0.19,1.5182384607974206,12,3,4.0
12827,6,44,3,197,430.15000000000003,143.38333333333335,0,0.0,7.88,12,3,3.5860842154082215,2.8680000000000003,4.95,0.42,1.7989256052803668,15,2,1.0
12828,3,130,6,494,1018.71,169.785,0,0.0,8.821428571428571,24,1,6.238027493766521,3.09,16.95,0.39,2.6943921561103705,10,4,2.0
12829,337,550,3,550,385.3,128.43333333333334,0,0.0,28.94736842105263,120,1,42.12346097974715,7.851578947368421,39.95,0.19,10.807092970800806,15,0,11.0
12830,38,172,6,9848,6814.64,1135.7733333333333,0,0.0,259.1578947368421,864,72,222.98061075758685,1.0863157894736843,2.62,0.27,0.9852052085668235,10,1,3.0
12831,262,463,3,303,451.11,150.37,0,0.0,13.772727272727273,48,2,12.023515919436173,2.830454545454545,12.75,0.42,3.3296038335381115,13,3,9.0
12832,32,98,2,195,383.03,191.515,0,0.0,7.222222222222222,12,2,4.181767507547434,2.928888888888889,8.25,0.85,2.0858024342856143,13,4,2.0
12833,145,145,1,156,417.38,417.38,0,0.0,6.5,24,1,5.9927492420641855,5.44125,14.95,0.42,4.04419531685471,13,6,0.0
12834,283,283,1,110,312.38,312.38,0,0.0,6.111111111111111,16,2,5.0163132570455025,4.893888888888889,7.95,0.85,2.871753182268504,9,2,0.0
12835,428,737,41,2349,5996.83,146.2641463414634,0,0.0,3.819512195121951,96,1,6.029375140303162,3.5974471544715443,10.75,0.21,2.6670660269733437,11,3,0.0
12836,59,738,15,2231,6559.7300000000005,437.31533333333334,0,0.0,5.428223844282239,36,1,5.924037969321826,4.5592944038929435,29.95,0.29,4.536718566825405,15,1,1.0
12837,173,569,2,194,662.66,331.33,0,0.0,2.2045454545454546,12,1,1.655079891179274,4.140568181818182,19.95,0.42,3.7860376758101775,15,2,4.0
12838,34,593,10,1606,2975.91,297.591,0,0.0,4.51123595505618,72,1,7.039717315103129,2.451685393258427,16.95,0.29,2.428949108393654,12,2,1.0
12839,3,733,26,6578,9669.12,371.8892307692308,0,0.0,11.873646209386282,48,1,6.882001479690947,2.1284296028880867,39.95,0.21,2.555487424003419,14,4,1.0
12840,144,674,7,2258,4041.97,577.4242857142857,0,0.0,12.829545454545455,96,2,9.334693005476586,2.142443181818182,9.95,0.42,1.304843393847527,12,1,3.0
12841,5,519,40,5008,6958.2,173.95499999999998,0,0.0,7.77639751552795,72,1,9.371194509525417,2.411319875776398,16.95,0.19,2.5250815788695795,12,3,0.0
12842,70,738,4,887,1917.99,479.4975,0,0.0,18.479166666666668,120,1,18.418295233022526,3.7881250000000004,65.0,0.39,9.323590910877861,15,4,14.0
12843,66,727,30,3028,6583.36,219.4453333333333,0,0.0,13.826484018264841,180,1,25.049071691921775,4.199269406392694,101.99,0.29,7.589347339644314,11,1,3.0
12844,29,594,4,223,648.6,162.15,0,0.0,2.1650485436893203,8,1,1.3364944442762163,3.310970873786408,10.95,0.39,2.566776231897425,13,3,5.0
12845,267,290,4,204,354.09,88.5225,0,0.0,7.555555555555555,144,1,28.04163571073081,2.7903703703703706,8.5,0.55,2.2905835357988877,14,1,0.0
12846,682,682,1,1,15.58,15.58,0,0.0,1.0,1,1,0.0,15.58,15.58,15.58,0.0,16,1,0.0
12847,22,388,2,1497,1609.0,804.5,0,0.0,12.579831932773109,100,1,15.212336540530568,1.3395798319327732,8.25,0.19,1.4005158825293347,13,3,3.0
